sequence_id,pattern,repetition,index,comparator,adaptive_status,comparator_status,adaptive_actual_generator,comparator_actual_generator,adaptive_residency_condition,comparator_residency_condition,adaptive_following_turn_of_condition,adaptive_correct,comparator_correct,adaptive_minus_comparator_request_wall_seconds,adaptive_minus_comparator_generation_output_tokens_all_calls,adaptive_minus_comparator_classifier_output_tokens,adaptive_minus_comparator_all_backend_output_tokens,adaptive_minus_comparator_final_generator_gpu_allocation_fraction,adaptive_minus_comparator_all_backend_load_duration_seconds,adaptive_minus_comparator_all_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_all_backend_eval_duration_seconds,adaptive_minus_comparator_all_backend_total_duration_seconds,adaptive_minus_comparator_generation_backend_load_duration_seconds,adaptive_minus_comparator_generation_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_generation_backend_eval_duration_seconds,adaptive_minus_comparator_generation_backend_total_duration_seconds,adaptive_minus_comparator_classifier_backend_load_duration_seconds,adaptive_minus_comparator_classifier_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_total_duration_seconds
ro_dddd_1,DDDD,1,1,small,ok,ok,qwen3:1.7b,qwen3:0.6b,cold_start,cold_start,,,,32.055534852,13,0,13,-0.337557996384212,14.218881341000001,0.357858,17.423509,31.997997434,14.218881341000001,0.357858,17.423509,31.997997434,0,0,0,0
ro_dddd_1,DDDD,1,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,37.640877267,45,0,45,-0.337557996384212,0.0006908010000000013,1.0710540000000002,36.530736,37.633701763,0.0004316900000000002,0.395172,32.897383,33.323585795,0.00025911100000000024,0.675882,3.6333529999999996,4.310115968
ro_dddd_1,DDDD,1,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,14.070571260999998,3,0,3,-0.337557996384212,-0.0012890159999999996,0.7283660000000001,13.323820999999999,14.085794621,-0.0005340899999999997,0.49172499999999997,9.249615,9.753914581,-0.000754926,0.23664100000000002,4.074205999999999,4.33188004
ro_dddd_1,DDDD,1,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,22.555705838999998,-7,0,-7,-0.337557996384212,0.00040497000000000016,0.541647,22.004899,22.551104857,0.00014749199999999994,0.383142,13.252231,13.649806877000001,0.0002574779999999998,0.15850499999999998,8.752668,8.901297979999999
ro_dddd_1,DDDD,1,1,large,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,,,-11.516019735,0,0,0,0.023950998151182512,-1.254320578999998,-0.013417000000000012,-10.314091999999999,-11.579970085,-1.254320578999998,-0.013417000000000012,-10.314091999999999,-11.579970085,0,0,0,0
ro_dddd_1,DDDD,1,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,19.562139603000002,0,0,0,0.023950998151182512,0.0009884370000000009,-0.05718699999999988,19.651751999999995,19.553979250999994,0.0003932240000000002,0.020323000000000035,17.104186,17.128599069999996,0.0005952130000000003,-0.07750999999999997,2.5475659999999998,2.425380181
ro_dddd_1,DDDD,1,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-2.6202411330000004,0,0,0,0.023950998151182512,-0.000952563,-0.005298000000000025,-2.618780000000001,-2.6188200759999987,0.0001776350000000002,-0.043202000000000074,-1.2111149999999995,-1.2530409309999992,-0.0011301980000000002,0.03790400000000005,-1.4076650000000006,-1.3657791450000003
ro_dddd_1,DDDD,1,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,5.440995076999997,0,0,0,0.023950998151182512,-0.000370694999999999,0.056333999999999995,5.368511000000002,5.418423297,-0.0004649369999999999,0.05484899999999998,1.418557999999999,1.472214600000001,9.424200000000002e-05,0.0014849999999999863,3.9499530000000007,3.9462086969999994
ro_dddd_1,DDDD,1,1,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,,,-21.072783293,0,0,0,0.023950998151182512,-3.161501541,-0.09482900000000005,-17.864835000000003,-21.119509106000002,-3.161501541,-0.09482900000000005,-17.864835000000003,-21.119509106000002,0,0,0,0
ro_dddd_1,DDDD,1,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,9.675560799000003,0,13,13,0.023950998151182512,0.0027568230000000007,1.178327,8.263955999999997,9.563648131999997,-0.00037693699999999993,-0.006288000000000016,4.258982,4.319298881999998,0.00313376,1.184615,4.004974,5.24434925
ro_dddd_1,DDDD,1,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-3.458528526000002,0,13,13,0.023950998151182512,0.001180791,0.22072200000000008,-3.9222460000000012,-3.549330758,-0.0009305479999999998,-0.074793,-8.359712,-8.387695484,0.002111339,0.295515,4.437466,4.838364726
ro_dddd_1,DDDD,1,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,16.975992519,0,13,13,0.023950998151182512,0.0024633760000000006,0.19018599999999997,16.550879000000002,16.874182854,0.0002324190000000002,-0.03030200000000005,7.4082349999999995,7.4139615480000005,0.002230957,0.220488,9.142644,9.460221306
ro_dddd_2,DDDD,1,1,small,ok,ok,qwen3:1.7b,qwen3:0.6b,cold_start,cold_start,,,,28.907460459999996,-27,0,-27,-0.38545999289006916,14.208274719999999,1.104148,13.512354,28.845773882000003,8.390599999999991e-05,0.407806,11.090288000000001,11.518618227000001,14.208190814,0.6963420000000001,2.422066,17.327155655
ro_dddd_2,DDDD,1,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,13.610852878000001,-14,0,-14,-0.38545999289006916,0.00036481000000000013,0.649113,12.930739,13.591009127,0.0004647150000000001,0.34886900000000004,9.048135,9.396588668,-9.990499999999996e-05,0.300244,3.882604,4.194420459
ro_dddd_2,DDDD,1,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,22.867126325,-6,0,-6,-0.38545999289006916,-0.0006881719999999999,0.6365009999999999,22.189246999999998,22.895581428,-0.000775375,0.45698599999999995,15.624596,16.120696388,8.720300000000011e-05,0.179515,6.564651,6.77488504
ro_dddd_2,DDDD,1,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,18.571979766,26,0,26,-0.38545999289006916,0.0014597450000000001,0.6259250000000001,17.853016,18.562416715,0.0006542550000000003,0.44896600000000003,13.323526999999999,13.816467234000001,0.0008054899999999999,0.176959,4.529489,4.745949481
ro_dddd_2,DDDD,1,1,large,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,,,-6.357224680000002,0,0,0,0.025906846699296104,-0.13378380300000003,-0.0828009999999999,-6.1521930000000005,-6.397305525999997,-0.000946292,0.010723999999999956,-1.549866999999999,-1.5657408830000001,-0.1328375109999982,-0.09352499999999986,-4.602326,-4.831564643
ro_dddd_2,DDDD,1,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,0.5604247789999999,0,0,0,0.025906846699296104,-0.00036662999999999973,-0.03197399999999995,0.5379389999999997,0.501354705999999,0.0002785349999999999,-0.0017379999999999618,4.088997,4.087077589,-0.0006451650000000001,-0.030235999999999985,-3.5510580000000003,-3.585722883
ro_dddd_2,DDDD,1,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,2.827249042000002,2,0,2,0.025906846699296104,-4.2208000000000176e-05,-0.011606000000000116,2.831555999999999,2.8336938049999993,-0.0004791140000000001,0.07022199999999995,0.36201300000000103,0.4302007209999985,0.0004369059999999999,-0.08182800000000001,2.469543,2.403493084000001
ro_dddd_2,DDDD,1,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-11.676050338,0,0,0,0.025906846699296104,-0.0004909850000000002,-0.034487000000000045,-11.652497999999998,-11.688918338,-0.00038403899999999965,0.02001900000000001,-9.238393,-9.222151739000001,-0.00010694600000000012,-0.054506,-2.414105,-2.4667665989999996
ro_dddd_2,DDDD,1,1,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,,,8.960689458999994,0,13,13,-0.047901996505857136,0.18616204499999967,1.044192,7.529078999999999,8.851046091,-23.271352174,-0.134038,4.70284,-18.637624691,23.457514219,1.17823,2.826239,27.488670782
ro_dddd_2,DDDD,1,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,8.547254297,0,17,17,-0.047901996505857136,0.0014471990000000001,0.47919700000000004,7.850766,8.416807789,-0.00038442399999999996,0.03090900000000002,3.425853,3.5024330089999998,0.001831623,0.448288,4.424913,4.91437478
ro_dddd_2,DDDD,1,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,5.679070677999999,0,13,13,-0.047901996505857136,0.0029689589999999997,0.35290199999999994,5.045207999999999,5.588399320000001,0.00010067399999999982,0.12834299999999998,-1.8605060000000009,-1.6426484660000007,0.002868285,0.224559,6.905714,7.231047786
ro_dddd_2,DDDD,1,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,7.4204097309999995,0,13,13,-0.047901996505857136,0.002332466,0.28939200000000004,6.8603960000000015,7.312949884000002,-0.0006668619999999998,0.054071000000000036,1.9741669999999996,2.085681415,0.002999328,0.235321,4.886229,5.227268469
ro_eeee_1,EEEE,1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,,,-0.46670113299999905,0,0,0,0.0,-0.40051922500000003,-0.04802699999999993,-0.010578999999999894,-0.4966127750000009,0.0014339179999999997,-0.004916000000000004,0.01063000000000014,-0.006147212999999985,-0.40195314300000007,-0.04311100000000001,-0.021208999999999978,-0.4904655620000007
ro_eeee_1,EEEE,1,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,-0.2556885750000002,0,0,0,0.0,-0.0010256510000000007,-0.215461,0.0011710000000000331,-0.26216365399999986,6.429899999999987e-05,-0.018371,0.010664999999999925,-0.03371718199999996,-0.0010899499999999997,-0.19709,-0.009494000000000002,-0.22844647199999996
ro_eeee_1,EEEE,1,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,-0.03000411500000011,0,0,0,0.0,-0.0012936570000000001,-0.006458000000000005,0.024303000000000186,-0.03917085899999995,-0.001905258,-0.007206000000000004,0.05347299999999999,0.022172325999999964,0.0006116010000000002,0.0007480000000000056,-0.029169999999999974,-0.06134318499999997
ro_eeee_1,EEEE,1,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.04900898499999995,0,0,0,0.0,0.0012419829999999995,0.009384000000000003,0.043625000000000025,0.033443643999999884,0.000263274,0.0006489999999999968,0.06751200000000002,0.05238431399999999,0.0009787090000000001,0.008735000000000003,-0.02388699999999999,-0.018940669999999993
ro_eeee_1,EEEE,1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,cold_start,cold_start,,,,-39.425965618,9,0,9,0.5091310196988343,-17.844469776000004,-1.4897819999999997,-20.085424999999997,-39.436514622999994,-0.0009652459999999999,-0.45675899999999997,-14.931305,-15.402481071,-17.843504530000004,-1.033023,-5.15412,-24.034033551999997
ro_eeee_1,EEEE,1,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,-15.911337161,9,0,9,0.5091310196988343,0.0011515139999999993,-2.207284,-13.691927000000002,-15.912760703999998,0.0006119810000000002,-0.39345800000000003,-7.395168,-7.800243223999999,0.000539533,-1.813826,-6.296759,-8.112517480000001
ro_eeee_1,EEEE,1,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-19.067500317,8,0,8,0.5091310196988343,-0.0005619170000000003,-1.434293,-17.578193,-19.04829388,-0.001037704,-0.387317,-13.081883999999999,-13.489718104,0.0004757870000000001,-1.0469760000000001,-4.496308999999999,-5.558575776
ro_eeee_1,EEEE,1,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-22.486958627,11,0,11,0.5091310196988343,0.0006013259999999993,-1.7267679999999999,-20.735591,-22.509772037999998,8.797199999999996e-05,-0.36151900000000003,-11.501498,-11.890842335999999,0.0005133540000000002,-1.365249,-9.234093,-10.618929701999999
ro_eeee_1,EEEE,1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,,,1.434496329,0,13,13,0.0,0.6628950589999985,0.2669620000000001,0.33635099999999984,1.3261103320000007,-8.735539661,-0.15267399999999998,-0.06945500000000004,-8.916258347,9.39843472,0.419636,0.405806,10.242368679
ro_eeee_1,EEEE,1,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,0.6428143179999999,0,13,13,0.0,0.0034532919999999997,0.059665,0.34654700000000005,0.524940985,0.000785352,0.002234,0.005608999999999975,0.05733683700000003,0.00266794,0.057431,0.340938,0.467604148
ro_eeee_1,EEEE,1,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.5353827689999999,0,13,13,0.0,0.002541601,0.023493,0.33757000000000015,0.46147648100000005,-6.454599999999996e-05,-0.011118000000000003,0.017722000000000016,0.04969623500000009,0.002606147,0.034611,0.319848,0.411780246
ro_eeee_1,EEEE,1,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.689173518,0,13,13,0.0,0.0027443869999999996,0.032754000000000005,0.41486500000000015,0.559673556,-4.4258000000000144e-05,-0.0006499999999999978,0.07253700000000007,0.12157355100000011,0.002788645,0.033404,0.342328,0.438100005
ro_eeee_2,EEEE,1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,,,1.5326255609999997,0,0,0,0.0,1.506129037000001,-0.025025999999999993,-0.022985000000000033,1.461308892,1.506129037000001,-0.025025999999999993,-0.022985000000000033,1.461308892,0,0,0,0
ro_eeee_2,EEEE,1,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,0.09110981699999998,0,0,0,0.0,-0.0023618860000000005,0.017195000000000016,0.028861000000000026,0.07327354999999991,-0.00044413099999999995,0.0011120000000000019,-0.01783800000000002,0.008923769999999998,-0.0019177550000000002,0.016083000000000014,0.04669899999999999,0.06434978000000002
ro_eeee_2,EEEE,1,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.021884738999999875,0,0,0,0.0,-0.0005616650000000003,-0.014909999999999993,0.015951999999999966,0.0033939490000001182,-0.00022518400000000002,-0.004305999999999997,0.018425999999999942,0.028995156999999994,-0.000336481,-0.010603999999999995,-0.0024739999999999762,-0.025601208000000042
ro_eeee_2,EEEE,1,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.08527396899999995,0,0,0,0.0,0.0011950049999999999,-0.004015999999999992,0.05917899999999987,0.05821414399999991,-0.00022559800000000003,-0.0004380000000000009,0.04684599999999994,0.05193194900000009,0.0014206029999999999,-0.003577999999999998,0.012332999999999983,0.00628219499999999
ro_eeee_2,EEEE,1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,cold_start,cold_start,,,,-42.120221434,-60,0,-60,0.337557996384212,-12.92089862,-0.358283,-28.901464999999998,-42.18103415,-12.92089862,-0.358283,-28.901464999999998,-42.18103415,0,0,0,0
ro_eeee_2,EEEE,1,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,-11.410143719,8,0,8,0.337557996384212,-0.0013799550000000004,-0.9762090000000001,-10.415256000000001,-11.412978481,-0.001049455,-0.333387,-9.159497,-9.516839087,-0.00033050000000000006,-0.642822,-1.2557589999999998,-1.896139394
ro_eeee_2,EEEE,1,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-12.871602321000001,4,0,4,0.337557996384212,-0.0009859960000000003,-1.673272,-11.146787,-12.866922962,-0.0008233399999999999,-0.320233,-3.545566,-3.905644913,-0.00016265600000000017,-1.353039,-7.601221000000001,-8.961278048999999
ro_eeee_2,EEEE,1,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-6.525826488,9,0,9,0.337557996384212,5.555799999999982e-05,-0.965932,-5.483815000000001,-6.522927568,0.00022375,-0.326233,-3.430692,-3.795881701,-0.00016819200000000017,-0.639699,-2.0531230000000003,-2.727045867
ro_eeee_2,EEEE,1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,,,1.4498313790000008,0,0,0,0.0,1.4317566169999996,0.013006000000000018,-0.017398000000000025,1.4287845449999992,1.4317566169999996,0.013006000000000018,-0.017398000000000025,1.4287845449999992,0,0,0,0
ro_eeee_2,EEEE,1,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,0.8965064729999999,0,13,13,0.0,0.002100706,0.293376,0.37559300000000007,0.796392829,0.0002374110000000001,0.00042299999999999977,0.01783800000000002,0.09818556500000009,0.001863295,0.292953,0.357755,0.698207264
ro_eeee_2,EEEE,1,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.5881303919999998,0,13,13,0.0,0.001753597,0.037115,0.3382439999999999,0.48880321800000004,-0.0003467909999999997,-0.003261,0.00030999999999992145,0.047818739,0.002100388,0.040376,0.337934,0.440984479
ro_eeee_2,EEEE,1,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.598242408,0,13,13,0.0,0.002251078,0.033836,0.330411,0.48767818399999996,-0.0008024779999999997,0.0001989999999999978,-0.01630799999999999,0.039940145000000093,0.003053556,0.033637,0.346719,0.447738039
ro_eeee_3,EEEE,1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,,,1.2219301419999997,0,0,0,0.0,1.2378792799999996,-0.0038730000000000153,-0.005296999999999885,1.2296555120000008,1.2378792799999996,-0.0038730000000000153,-0.005296999999999885,1.2296555120000008,0,0,0,0
ro_eeee_3,EEEE,1,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,0.017261162000000052,0,0,0,0.0,0.001008633,-0.002296999999999938,0.01281500000000002,0.013202807000000316,-0.0010012320000000001,0.0028910000000000047,0.0048880000000000035,-0.006906373999999937,0.002009865,-0.00518799999999997,0.007926999999999962,0.02010918100000003
ro_eeee_3,EEEE,1,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.04116924799999988,0,0,0,0.0,0.0008176850000000003,-0.0002499990000000146,0.03293199999999996,0.04441330299999979,0.0008092340000000003,-0.002466000000000003,0.03220700000000004,0.04047195399999992,8.451000000000031e-06,0.0022160009999999952,0.0007250000000000312,0.003941348999999983
ro_eeee_3,EEEE,1,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.026940976999999977,0,0,0,0.0,0.0003719489999999999,0.012927000000000008,0.018539000000000083,0.039461817999999926,-0.0006290969999999999,0.012205,0.010759999999999992,0.030237623999999963,0.0010010460000000002,0.0007220000000000004,0.007779000000000036,0.009224194000000019
ro_eeee_3,EEEE,1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,cold_start,cold_start,,,,-24.623767398999995,19,0,19,0.38545999289006916,-13.731470552000001,-0.623786,-10.285377,-24.645048269,-13.731470552000001,-0.623786,-10.285377,-24.645048269,0,0,0,0
ro_eeee_3,EEEE,1,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,-16.335439153,1,0,1,0.38545999289006916,0.0007162419999999997,-1.162528999,-15.163867999999999,-16.351574438999997,-0.0006458020000000002,-0.39126299900000006,-12.135278000000001,-12.5453403,0.0013620439999999998,-0.771266,-3.02859,-3.806234139
ro_eeee_3,EEEE,1,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-10.882525634,-4,0,-4,0.38545999289006916,0.0005302210000000004,-1.8465790000000002,-9.052721,-10.886126965999999,0.0007547040000000001,-0.342157,-5.226821,-5.55184099,-0.00022448299999999993,-1.5044220000000001,-3.8259,-5.334285975999999
ro_eeee_3,EEEE,1,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-18.618041417,-5,0,-5,0.38545999289006916,-8.723100000000011e-05,-1.746228,-16.837143,-18.59858402,-0.0001915860000000001,-0.309396,-9.908774000000001,-10.21353675,0.00010435499999999999,-1.436832,-6.928369,-8.385047270000001
ro_eeee_3,EEEE,1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,,,0.9305673649999999,0,0,0,0.0,0.9459294420000006,-0.024065999999999976,-0.011196999999999901,0.9079465860000013,0.9459294420000006,-0.024065999999999976,-0.011196999999999901,0.9079465860000013,0,0,0,0
ro_eeee_3,EEEE,1,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,0.8446233009999999,0,13,13,0.0,0.002779189,0.297895,0.34087900000000004,0.7346128550000002,-0.0008440170000000001,0.02346100000000001,-0.01633499999999999,0.03259171500000002,0.003623206,0.274434,0.357214,0.70202114
ro_eeee_3,EEEE,1,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.663378492,0,13,13,0.0,0.0027700690000000004,0.035577,0.353986,0.5533266659999998,0.0009677940000000001,-0.00015199999999999936,0.005863000000000063,0.09524137999999993,0.001802275,0.035729,0.348123,0.458085286
ro_eeee_3,EEEE,1,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,0.6796356499999999,0,13,13,0.0,0.0031393569999999997,0.05565800000000001,0.375382,0.586197108,0.00030067799999999997,0.013333000000000005,0.02598299999999998,0.128226253,0.002838679,0.042325,0.349399,0.457970855
ro_dddd_1,DDDD,2,1,small,ok,ok,qwen3:1.7b,qwen3:0.6b,cold_start,cold_start,,,,17.867847951999998,13,0,13,-0.31164742872065143,13.009917659,0.465331,4.350564,17.827997592000003,13.009917659,0.465331,4.350564,17.827997592000003,0,0,0,0
ro_dddd_1,DDDD,2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,,,6.047288198,45,0,45,-0.31164742872065143,0.00022458999999999934,0.9727110000000001,5.022264,6.021309741,-9.977899999999993e-05,0.341329,4.506804,4.865354341,0.0003243689999999997,0.6313820000000001,0.51546,1.1559553999999999
ro_dddd_1,DDDD,2,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,2.6972836159999996,3,0,3,-0.31164742872065143,-0.0008640380000000001,0.5320739999999999,2.1499780000000004,2.7050129909999994,-0.000753699,0.39647200000000005,1.7139130000000002,2.113383681,-0.0001103390000000001,0.135602,0.43606500000000004,0.5916293099999999
ro_dddd_1,DDDD,2,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,,,2.4576550380000004,-7,0,-7,-0.31164742872065143,0.00046060000000000025,0.44381399999999993,1.9723049999999995,2.4388234419999995,0.0002946390000000002,0.34082199999999996,1.2933599999999998,1.6602741129999998,0.00016596100000000006,0.102992,0.6789449999999999,0.778549329
ro_dddd_1,DDDD,2,1,large,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,,,1.6407428759999974,0,0,0,0.0498615658147431,-0.0672633160000018,0.025785000000000058,1.6256030000000004,1.5829490810000024,-0.0672633160000018,0.025785000000000058,1.6256030000000004,1.5829490810000024,0,0,0,0
ro_dddd_1,DDDD,2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,-0.08643821799999962,0,0,0,0.0498615658147431,0.0002844249999999996,0.02854599999999996,-0.12067500000000031,-0.1233628400000013,0.0004627400000000001,-0.024116000000000026,-0.08920499999999976,-0.14902856000000053,-0.00017831500000000007,0.0526620000000001,-0.03147,0.025665719999999892
ro_dddd_1,DDDD,2,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-0.2074919460000002,0,0,0,0.0498615658147431,-0.0007365829999999999,-0.07277299999999998,-0.15692399999999962,-0.21234148700000066,-0.001066805,-0.06916799999999995,-0.07265499999999969,-0.135616046,0.000330222,-0.003604999999999997,-0.08426899999999993,-0.076725441
ro_dddd_1,DDDD,2,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,-0.22111847199999968,0,0,0,0.0498615658147431,0.0015993360000000007,-0.004214000000000051,-0.26289900000000044,-0.24581523300000008,0.00045800300000000023,-0.003157999999999994,-0.17347400000000013,-0.1663867830000001,0.001141333,-0.0010560000000000014,-0.08942500000000009,-0.07942844999999998
ro_dddd_1,DDDD,2,1,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,,,1.4420387989999988,0,0,0,0.0498615658147431,-0.40268719600000225,-0.021490999999999927,1.8439630000000005,1.4160048260000018,-0.40268719600000225,-0.021490999999999927,1.8439630000000005,1.4160048260000018,0,0,0,0
ro_dddd_1,DDDD,2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,,,1.365866101,0,13,13,0.0498615658147431,0.0026185609999999993,1.008011,0.1040409999999996,1.2454325060000002,3.792499999999985e-05,0.005371999999999988,-0.7187270000000003,-0.651213834,0.002580636,1.002639,0.822768,1.89664634
ro_dddd_1,DDDD,2,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,0.6399088559999995,0,13,13,0.0498615658147431,0.002300017,0.137231,0.2632430000000001,0.5425334939999997,6.890200000000003e-05,-0.05904999999999999,-0.49613700000000005,-0.5333574199999997,0.002231115,0.196281,0.75938,1.075890914
ro_dddd_1,DDDD,2,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,,,1.3092537700000002,0,13,13,0.0498615658147431,0.0032357410000000007,0.13494599999999995,0.9160329999999997,1.1889078779999993,0.00024596600000000024,-0.022515000000000007,-0.06555700000000009,-0.05894774500000022,0.002989775,0.157461,0.98159,1.247855623
ro_dddd_2,DDDD,2,1,small,ok,ok,qwen3:1.7b,qwen3:0.6b,cold_start,cold_start,,,,17.042209485,-27,0,-27,-0.31164742872065143,13.000167077,1.117696,2.8496040000000002,16.984356361,-0.0003040450000000002,0.41407399999999994,1.228138,1.668051706,13.000471122,0.7036220000000001,1.6214659999999999,15.316304655
